z,D_C_Mpc,D_M_Mpc,D_A_Mpc,D_L_Mpc
1.81,5019.549374131181,5019.549374131181,1786.3165032495306,14104.93374130862
1.81125,5021.555041691865,5021.555041691865,1786.2356751238292,14116.846610956258
1.8125,5023.559490752018,5023.559490752018,1786.1544856007176,14128.761067740052
1.81375,5025.5627224483,5025.5627224483,1786.0729355658107,14140.677110288902
1.815,5027.564737916066,5027.564737916066,1785.9910259026879,14152.594737233727
1.81625,5029.5655382893765,5029.5655382893765,1785.9087574928988,14164.513947207457
1.8175,5031.565124700987,5031.565124700987,1785.8261312159673,14176.434738845031
1.81875,5033.563498282361,5033.563498282361,1785.7431479493964,14188.357110783407
1.82,5035.560660163664,5035.560660163664,1785.6598085686749,14200.281061661533
1.82125,5037.556611473764,5037.556611473764,1785.57611394728,14212.206590120355
1.8225,5039.551353340243,5039.551353340243,1785.492064956685,14224.133694802837
1.82375,5041.544886889385,5041.544886889385,1785.4076624663605,14236.062374353902
1.825,5043.537213246191,5043.537213246191,1785.3229073437842,14247.99262742049
1.82625,5045.528333534365,5045.528333534365,1785.2378004544414,14259.924452651498
1.8275,5047.518248876331,5047.518248876331,1785.1523426618326,14271.857848697824
1.82875,5049.506960393225,5049.506960393225,1785.0665348274767,14283.792814212338
1.83,5051.494469204899,5051.494469204899,1784.9803778109185,14295.729347849867
1.83125,5053.480776429922,5053.480776429922,1784.8938724697298,14307.667448267215
1.8325,5055.465883185583,5055.465883185583,1784.8070196595174,14319.607114123164
1.83375,5057.44979058789,5057.44979058789,1784.7198202339266,14331.548344078436
1.835,5059.432499751572,5059.432499751572,1784.6322750446463,14343.491136795707
1.83625,5061.414011790086,5061.414011790086,1784.5443849414144,14355.43549093963
1.8375,5063.394327815609,5063.394327815609,1784.456150772021,14367.381405176791
1.83875,5065.373448939047,5065.373448939047,1784.3675733823152,14379.32887817572
1.84,5067.351376270032,5067.351376270032,1784.2786536162087,14391.277908606893
1.84125,5069.328110916925,5069.328110916925,1784.1893923156797,14403.228495142714
1.8425,5071.303653986817,5071.303653986817,1784.09979032078,14415.180636457528
1.84375,5073.278006585535,5073.278006585535,1784.0098484696387,14427.134331227615
1.845,5075.251169817634,5075.251169817634,1783.9195675984656,14439.089578131168
1.84625,5077.223144786409,5077.223144786409,1783.8289485415578,14451.046375848317
1.8475,5079.193932593888,5079.193932593888,1783.737992131304,14463.004723061098
1.84875,5081.163534340839,5081.163534340839,1783.6466991981883,14474.964618453465
1.85,5083.131951126768,5083.131951126768,1783.5550705707958,14486.92606071129
1.85125,5085.099184049922,5085.099184049922,1783.4631070758164,14498.889048522342
1.8525,5087.065234207291,5087.065234207291,1783.3708095380512,14510.853580576297
1.85375,5089.030102694607,5089.030102694607,1783.2781787804145,14522.819655564736
1.855,5090.99379060635,5090.99379060635,1783.1852156239404,14534.787272181129
1.85625,5092.956299035742,5092.956299035742,1783.091920887787,14546.756429120838
1.8575,5094.917629074758,5094.917629074758,1782.9982953892418,14558.727125081123
1.85875,5096.877781814121,5096.877781814121,1782.9043399437242,14570.699358761114
1.86,5098.836758343303,5098.836758343303,1782.810055364791,14582.673128861848
1.86125,5100.7945597505295,5100.7945597505295,1782.715442464143,14594.6484340862
1.8625,5102.751187122782,5102.751187122782,1782.6205020516268,14606.625273138961
1.86375,5104.706641545793,5104.706641545793,1782.5252349352397,14618.603644726765
1.865,5106.660924104056,5106.660924104056,1782.4296419211364,14630.58354755812
1.86625,5108.61403588082,5108.61403588082,1782.333723813631,14642.564980343399
1.8675,5110.565977958095,5110.565977958095,1782.237481415203,14654.547941794834
1.86875,5112.516751416651,5112.516751416651,1782.1409155265014,14666.532430626517
1.87,5114.466357336021,5114.466357336021,1782.0440269463488,14678.51844555438
1.87125,5116.414796794503,5116.414796794503,1781.9468164717468,14690.505985296215
1.8725,5118.362070869157,5118.362070869157,1781.8492848978788,14702.495048571654
1.87375,5120.308180635814,5120.308180635814,1781.751433018117,14714.485634102171
1.875,5122.253127169072,5122.253127169072,1781.6532616240252,14726.477740611082
1.87625,5124.196911542296,5124.196911542296,1781.5547715053617,14738.471366823527
1.8775,5126.139534827626,5126.139534827626,1781.4559634500874,14750.466511466495
1.87875,5128.080998095974,5128.080998095974,1781.3568382443677,14762.463173268785
1.88,5130.021302417022,5130.021302417022,1781.257396672577,14774.461350961023
1.88125,5131.960448859231,5131.960448859231,1781.1576395173036,14786.46104327566
1.8825,5133.8984384898395,5133.8984384898395,1781.0575675593543,14798.462248946964
1.88375,5135.835272374862,5135.835272374862,1780.9571815777588,14810.46496671101
1.885,5137.770951579095,5137.770951579095,1780.856482349773,14822.469195305686
1.88625,5139.705477166113,5139.705477166113,1780.7554706508838,14834.474933470694
1.8875,5141.638850198276,5141.638850198276,1780.654147254814,14846.482179947521
1.88875,5143.5710717367265,5143.5710717367265,1780.5525129335272,14858.490933479468
1.89,5145.502142841394,5145.502142841394,1780.4505684572298,14870.501192811626
1.89125,5147.432064570993,5147.432064570993,1780.348314594377,14882.512956690884
1.8925,5149.3608379830275,5149.3608379830275,1780.2457521116776,14894.526223865907
1.89375,5151.288464133791,5151.288464133791,1780.1428817740964,14906.540993087156
1.895,5153.214944078368,5153.214944078368,1780.0397043448593,14918.557263106874
1.89625,5155.140278870636,5155.140278870636,1779.936220585459,14930.57503267908
1.8975,5157.064469563265,5157.064469563265,1779.8324312556567,14942.594300559562
1.89875,5158.987517207722,5158.987517207722,1779.7283371134877,14954.615065505883
1.9,5160.909422854271,5160.909422854271,1779.6239389152659,14966.637326277387
1.90125,5162.830187551973,5162.830187551973,1779.5192374155872,14978.66108163516
1.9025,5164.749812348689,5164.749812348689,1779.4142333673349,14990.686330342069
1.90375,5166.668298291083,5166.668298291083,1779.3089275216817,15002.713071162734
1.905,5168.58564642462,5168.58564642462,1779.2033206280962,15014.741302863522
1.90625,5170.501857793566,5170.501857793566,1779.0974134343453,15026.77102421255
1.9075,5172.416933440998,5172.416933440998,1778.9912066865,15038.8022339797
1.90875,5174.330874408796,5174.330874408796,1778.8847011289372,15050.834930936584
1.91,5176.243681737648,5176.243681737648,1778.7778975043464,15062.869113856557
1.91125,5178.155356467054,5178.155356467054,1778.6707965537325,15074.90478151471
1.9125,5180.065899635324,5180.065899635324,1778.5633990164201,15086.94193268788
1.91375,5181.975312279579,5181.975312279579,1778.455705630057,15098.980566154625
1.915,5183.8835954357555,5183.8835954357555,1778.3477171306195,15111.020680695228
1.91625,5185.790750138604,5185.790750138604,1778.2394342524149,15123.062275091703
1.9175,5187.696777421693,5187.696777421693,1778.1308577280868,15135.105348127789
1.91875,5189.601678317407,5189.601678317407,1778.021988288619,15147.149898588934
1.92,5191.505453856951,5191.505453856951,1777.9128266633395,15159.195925262296
1.92125,5193.408105070352,5193.408105070352,1777.8033735799238,15171.243426936762
1.9225,5195.3096329864575,5195.3096329864575,1777.6936297643992,15183.292402402923
1.92375,5197.21003863294,5197.21003863294,1777.5835959411509,15195.34285045306
1.925,5199.109323036296,5199.109323036296,1777.4732728329218,15207.394769881164
1.92625,5201.007487221847,5201.007487221847,1777.3626611608192,15219.44815948293
1.9275,5202.904532213746,5202.904532213746,1777.2517616443197,15231.503018055744
1.92875,5204.800459034973,5204.800459034973,1777.1405750012711,15243.559344398675
1.93,5206.695268707338,5206.695268707338,1777.029101947897,15255.617137312496
1.93125,5208.588962251484,5208.588962251484,1776.9173431988006,15267.676395599661
1.9325,5210.481540686888,5210.481540686888,1776.8052994669695,15279.7371180643
1.93375,5212.373005031862,5212.373005031862,1776.692971463779,15291.799303512222
1.935,5214.26335630355,5214.26335630355,1776.5803598989949,15303.862950750921
1.93625,5216.152595517939,5216.152595517939,1776.4674654807793,15315.928058589549
1.9375,5218.040723689852,5218.040723689852,1776.3542889156943,15327.99462583894
1.93875,5219.927741832953,5219.927741832953,1776.2408309087039,15340.06265131159
1.94,5221.813650959749,5221.813650959749,1776.12709216318,15352.13213382166
1.94125,5223.698452081588,5223.698452081588,1776.013073380905,15364.20307218497
1.9425,5225.582146208662,5225.582146208662,1775.8987752620774,15376.275465218989
1.94375,5227.464734350015,5227.464734350015,1775.7841985053128,15388.349311742857
1.945,5229.346217513528,5229.346217513528,1775.6693438076495,15400.424610577342
1.94625,5231.226596705939,5231.226596705939,1775.554211864553,15412.501360544873
1.9475,5233.105872932835,5233.105872932835,1775.4388033699188,15424.579560469532
1.94875,5234.98404719865,5234.98404719865,1775.3231190160745,15436.65920917702
1.95,5236.861120506674,5236.861120506674,1775.2071594937875,15448.740305494686
1.95125,5238.73709385905,5238.73709385905,1775.090925492266,15460.82284825152
1.9525,5240.61196825678,5240.61196825678,1774.9744176991635,15472.90683627814
1.95375,5242.4857446997175,5242.4857446997175,1774.8576368005813,15484.992268406791
1.955,5244.358424186577,5244.358424186577,1774.7405834810752,15497.079143471336
1.95625,5246.230007714935,5246.230007714935,1774.6232584236568,15509.167460307275
1.9575,5248.100496281223,5248.100496281223,1774.5056623097964,15521.257217751718
1.95875,5249.96989088074,5249.96989088074,1774.3877958194305,15533.348414643391
1.96,5251.83819250765,5251.83819250765,1774.269659630963,15545.441049822644
1.96125,5253.705402154976,5253.705402154976,1774.1512544212667,15557.53512213142
1.9625,5255.571520814611,5255.571520814611,1774.0325808656917,15569.630630413285
1.96375,5257.436549477318,5257.436549477318,1773.913639638066,15581.727573513403
1.965,5259.300489132726,5259.300489132726,1773.7944314107003,15593.825950278531
1.96625,5261.163340769335,5261.163340769335,1773.6749568543903,15605.92575955704
1.9675,5263.02510537452,5263.02510537452,1773.5552166384227,15618.027000198888
1.96875,5264.885783934523,5264.885783934523,1773.4352114305761,15630.129671055614
1.97,5266.745377434467,5266.745377434467,1773.314941897127,15642.233770980365
1.97125,5268.603886858348,5268.603886858348,1773.1944087028517,15654.339298827865
1.9725,5270.461313189041,5270.461313189041,1773.0736125110313,15666.446253454425
1.97375,5272.317657408297,5272.317657408297,1772.9525539834544,15678.554633717922
1.975,5274.172920496752,5274.172920496752,1772.831233780421,15690.66443847784
1.97625,5276.0271034339185,5276.0271034339185,1772.7096525607453,15702.775666595204
1.9775,5277.880207198193,5277.880207198193,1772.5878109817606,15714.88831693262
1.97875,5279.732232766858,5279.732232766858,1772.465709699323,15727.002388354278
1.98,5281.58318111608,5281.58318111608,1772.343349367812,15739.117879725916
1.98125,5283.433053220912,5283.433053220912,1772.2207306401383,15751.234789914848
1.9825,5285.281850055299,5285.281850055299,1772.097854167745,15763.35311778993
1.98375,5287.129572592071,5287.129572592071,1771.9747206006105,15775.472862221588
1.985,5288.976221802949,5288.976221802949,1771.8513305872525,15787.594022081807
1.98625,5290.821798658549,5290.821798658549,1771.7276847747337,15799.716596244092
1.9875,5292.666304128379,5292.666304128379,1771.6037838086627,15811.840583583533
1.98875,5294.509739180843,5294.509739180843,1771.479628333197,15823.965982976742
1.99,5296.352104783241,5296.352104783241,1771.3552189910504,15836.092793301892
1.99125,5298.193401901768,5298.193401901768,1771.2305564234912,15848.221013438664
1.9925,5300.033631501522,5300.033631501522,1771.1056412703501,15860.350642268304
1.99375,5301.8727945465,5301.8727945465,1770.980474170021,15872.481678673583
1.995,5303.7108919996,5303.7108919996,1770.8550557594656,15884.614121538803
1.99625,5305.547924822621,5305.547924822621,1770.7293866742166,15896.747969749778
1.9975,5307.383893976271,5307.383893976271,1770.6034675483806,15908.883222193872
1.99875,5309.218800420161,5309.218800420161,1770.4772990146428,15921.019877759956
2.0,5311.052645112807,5311.052645112807,1770.350881704269,15933.157935338422
2.00125,5312.885429011637,5312.885429011637,1770.2242162471093,15945.297393821178
2.0025,5314.717153072987,5314.717153072987,1770.0973032716026,15957.438252101641
2.00375,5316.547818252103,5316.547818252103,1769.9701434047781,15969.580509074754
2.005,5318.377425503145,5318.377425503145,1769.8427372722613,15981.72416363695
2.00625,5320.205975779186,5320.205975779186,1769.7150854982738,15993.869214686178
2.0075,5322.033470032214,5322.033470032214,1769.5871887056405,16006.01566112188
2.00875,5323.8599092131335,5323.8599092131335,1769.4590475157902,16018.163501845018
2.01,5325.685294271764,5325.685294271764,1769.330662548759,16030.312735758009
2.01125,5327.509626156849,5327.509626156849,1769.202034423196,16042.46336176481
2.0125,5329.332905816048,5329.332905816048,1769.0731637563645,16054.615378770846
2.01375,5331.155134195943,5331.155134195943,1768.9440511641453,16066.768785683023
2.015,5332.976312242041,5332.976312242041,1768.8146972610416,16078.923581409752
2.01625,5334.796440898769,5334.796440898769,1768.6851026601805,16091.079764860913
2.0175,5336.615521109483,5336.615521109483,1768.5552679733166,16103.237334947864
2.01875,5338.433553816465,5338.433553816465,1768.4251938108373,16115.396290583452
2.02,5340.250539960925,5340.250539960925,1768.2948807817634,16127.556630681995
2.02125,5342.066480483003,5342.066480483003,1768.1643294937535,16139.718354159275
2.0225,5343.881376321767,5343.881376321767,1768.0335405531073,16151.881459932541
2.02375,5345.695228415221,5345.695228415221,1767.9025145647693,16164.045946920525
2.025,5347.5080377003,5347.5080377003,1767.7712521323306,16176.211814043407
2.02625,5349.319805112874,5349.319805112874,1767.6397538580334,16188.379060222833
2.0275,5351.130531587748,5351.130531587748,1767.508020342774,16200.547684381907
2.02875,5352.9402180586685,5352.9402180586685,1767.3760521861059,16212.71768544519
2.03,5354.748865458315,5354.748865458315,1767.2438499862426,16224.889062338694
2.03125,5356.55647471831,5356.55647471831,1767.111414340061,16237.061813989876
2.0325,5358.363046769216,5358.363046769216,1766.9787458431051,16249.235939327651
2.03375,5360.16858254054,5360.16858254054,1766.845845089589,16261.411437282362
2.035,5361.97308296073,5361.97308296073,1766.7127126723985,16273.588306785816
2.03625,5363.77654895718,5363.77654895718,1766.5793491830977,16285.76654677124
2.0375,5365.578981456234,5365.578981456234,1766.4457552119288,16297.94615617331
2.03875,5367.380381383176,5367.380381383176,1766.3119313478162,16310.127133928127
2.04,5369.180749662247,5369.180749662247,1766.1778781783707,16322.309478973231
2.04125,5370.980087216633,5370.980087216633,1766.0435962898919,16334.493190247584
2.0425,5372.778394968474,5372.778394968474,1765.9090862673702,16346.678266691582
2.04375,5374.575673838861,5374.575673838861,1765.7743486944921,16358.864707247032
2.045,5376.371924747839,5376.371924747839,1765.639384153642,16371.052510857171
2.04625,5378.167148614414,5378.167148614414,1765.5041932259053,16383.241676466661
2.0475,5379.961346356539,5379.961346356539,1765.3687764910712,16395.43220302155
2.04875,5381.754518891134,5381.754518891134,1765.233134527637,16407.624089469344
2.05,5383.546667134072,5383.546667134072,1765.0972679128106,16419.817334758918
2.05125,5385.337792000191,5385.337792000191,1764.9611772225126,16432.011937840587
2.0525,5387.127894403288,5387.127894403288,1764.8248630313801,16444.20789766604
2.05375,5388.916975256125,5388.916975256125,1764.688325912771,16456.405213188387
2.055,5390.705035470425,5390.705035470425,1764.5515664387642,16468.60388336215
2.05625,5392.49207595688,5392.49207595688,1764.4145851801654,16480.803907143218
2.0575,5394.27809762515,5394.27809762515,1764.2773827065084,16493.005283488896
2.05875,5396.0631013838565,5396.0631013838565,1764.1399595860587,16505.20801135787
2.06,5397.847088140599,5397.847088140599,1764.0023163858168,16517.412089710233
2.06125,5399.630058801943,5399.630058801943,1763.864453671521,16529.61751750745
2.0625,5401.4120142734255,5401.4120142734255,1763.7263720076492,16541.824293712365
2.06375,5403.192955459561,5403.192955459561,1763.588071957425,16554.032417289232
2.065,5404.972883263832,5404.972883263832,1763.4495540828163,16566.241887203647
2.06625,5406.751798588703,5406.751798588703,1763.3108189445425,16578.45270242261
2.0675,5408.5297023356125,5408.5297023356125,1763.1718671020742,16590.66486191449
2.06875,5410.306595404979,5410.306595404979,1763.0326991136387,16602.87836464903
2.07,5412.082478696197,5412.082478696197,1762.8933155362206,16615.093209597326
2.07125,5413.857353107646,5413.857353107646,1762.7537169255666,16627.309395731856
2.0725,5415.631219536686,5415.631219536686,1762.6139038361878,16639.52692202647
2.07375,5417.40407887966,5417.40407887966,1762.4738768213615,16651.745787456355
2.075,5419.175932031896,5419.175932031896,1762.333636433137,16663.965990998084
2.07625,5420.9467798877085,5420.9467798877085,1762.1931832223352,16676.187531629563
2.0775,5422.7166233404,5422.7166233404,1762.052517738554,16688.41040833008
2.07875,5424.485463282257,5424.485463282257,1761.9116405301688,16700.634620080247
2.08,5426.253300604561,5426.253300604561,1761.7705521443381,16712.86016586205
2.08125,5428.020136197581,5428.020136197581,1761.6292531270042,16725.087044658798
2.0825,5429.785970950582,5429.785970950582,1761.4877440228977,16737.315255455167
2.08375,5431.5508057518155,5431.5508057518155,1761.346025375538,16749.544797237162
2.085,5433.314641488534,5433.314641488534,1761.2040977272395,16761.775668992126
2.08625,5435.077479046984,5435.077479046984,1761.0619616191118,16774.007869708756
2.0875,5436.839319312408,5436.839319312408,1760.9196175910636,16786.24139837706
2.08875,5438.600163169051,5438.600163169051,1760.7770661818051,16798.476253988407
2.09,5440.36001150015,5440.36001150015,1760.6343079288513,16810.712435535464
2.09125,5442.118865187951,5442.118865187951,1760.4913433685244,16822.949942012256
2.0925,5443.876725113696,5443.876725113696,1760.3481730359567,16835.188772414105
2.09375,5445.633592157636,5445.633592157636,1760.2047974650943,16847.428925737684
2.095,5447.38946719902,5447.38946719902,1760.0612171886978,16859.67040098097
2.09625,5449.144351116109,5449.144351116109,1759.9174327383475,16871.91319714325
2.0975,5450.898244786166,5450.898244786166,1759.7734446444442,16884.15731322515
2.09875,5452.6511490854655,5452.6511490854655,1759.6292534362133,16896.402748228586
2.1,5454.403064889292,5454.403064889292,1759.484859641707,16908.649501156808
2.10125,5456.153993071938,5456.153993071938,1759.3402637878075,16920.897571014346
2.1025,5457.90393450671,5457.90393450671,1759.195466400229,16933.14695680707
2.10375,5459.652890065928,5459.652890065928,1759.050468003521,16945.397657542122
2.105,5461.400860620924,5461.400860620924,1758.9052691210704,16957.649672227966
2.10625,5463.147847042049,5463.147847042049,1758.759870275106,16969.902999874364
2.1075,5464.893850198667,5464.893850198667,1758.614271986699,16982.157639492358
2.10875,5466.638870959165,5466.638870959165,1758.4684747757667,16994.413590094304
2.11,5468.382910190944,5468.382910190944,1758.3224791610753,17006.670850693834
2.11125,5470.125968760431,5470.125968760431,1758.176285660243,17018.929420305893
2.1125,5471.868047533069,5471.868047533069,1758.0298947897413,17031.189297946676
2.11375,5473.60914737333,5473.60914737333,1757.8833070648993,17043.450482633707
2.115,5475.349269144706,5475.349269144706,1757.7365229999057,17055.712973385762
2.11625,5477.0884137097155,5477.0884137097155,1757.5895431078109,17067.976769222903
2.1175,5478.826581929904,5478.826581929904,1757.4423679005304,17080.24186916648
2.11875,5480.563774665844,5480.563774665844,1757.2949978888478,17092.508272239098
2.12,5482.299992777138,5482.299992777138,1757.147433582416,17104.775977464673
2.12125,5484.035237122418,5484.035237122418,1756.9996754897616,17117.044983868345
2.1225,5485.76950855935,5485.76950855935,1756.8517241182865,17129.31529047657
2.12375,5487.502807944627,5487.502807944627,1756.7035799742705,17141.58689631703
2.125,5489.235136133984,5489.235136133984,1756.555243562875,17153.8598004187
2.12625,5490.966493982185,5490.966493982185,1756.4067153881438,17166.134001811806
2.1275,5492.696882343031,5492.696882343031,1756.2579959530074,17178.40949952783
2.12875,5494.426302069362,5494.426302069362,1756.1090857592844,17190.686292599512
2.13,5496.154754013055,5496.154754013055,1755.9599853076854,17202.96438006086
2.13125,5497.882239025032,5497.882239025032,1755.8106950978145,17215.24376094713
2.1325,5499.608757955247,5499.608757955247,1755.6612156281715,17227.52443429481
2.13375,5501.334311652705,5501.334311652705,1755.5115473961564,17239.806399141664
2.135,5503.0589009654495,5503.0589009654495,1755.36169089807,17252.08965452668
2.13625,5504.782526740573,5504.782526740573,1755.2116466291186,17264.374199490125
2.1375,5506.505189824208,5506.505189824208,1755.0614150834128,17276.660033073455
2.13875,5508.226891061538,5508.226891061538,1754.9109967539746,17288.947154319398
2.14,5509.9476312967945,5509.9476312967945,1754.760392132737,17301.235562271933
2.14125,5511.667411373257,5511.667411373257,1754.6096017105474,17313.52525597624
2.1425,5513.386232133259,5513.386232133259,1754.4586259771706,17325.816234478767
2.1437500000000003,5515.10409441818,5515.10409441818,1754.3074654212896,17338.108496827157
2.145,5516.820999068457,5516.820999068457,1754.156120530511,17350.4020420703
2.14625,5518.536946923582,5518.536946923582,1754.0045917913649,17362.69686925832
2.1475,5520.251938822099,5520.251938822099,1753.8528796893086,17374.992977442555
2.14875,5521.96597560161,5521.96597560161,1753.7009847087288,17387.29036567557
2.15,5523.679058098775,5523.679058098775,1753.5489073329445,17399.58903301114
2.15125,5525.391187149315,5525.391187149315,1753.3966480442093,17411.88897850428
2.1525,5527.102363588005,5527.102363588005,1753.244207323713,17424.190201211182
2.15375,5528.8125882486875,5528.8125882486875,1753.0915856515853,17436.492700189297
2.155,5530.521861964264,5530.521861964264,1752.9387835068983,17448.79647449725
2.15625,5532.230185566703,5532.230185566703,1752.7858013676682,17461.101523194906
2.1575,5533.937559887033,5533.937559887033,1752.6326397108576,17473.407845343307
2.15875,5535.643985755351,5535.643985755351,1752.4792990123788,17485.715440004715
2.16,5537.349464000824,5537.349464000824,1752.325779747096,17498.024306242605
2.16125,5539.053995451681,5539.053995451681,1752.1720823888274,17510.334443121625
2.1625,5540.7575809352265,5540.7575809352265,1752.0182074103482,17522.645849707653
2.16375,5542.460221277831,5542.460221277831,1751.864155283392,17534.958525067737
2.165,5544.161917304941,5544.161917304941,1751.7099264786543,17547.272468270137
2.16625,5545.8626698410735,5545.8626698410735,1751.5555214657952,17559.587678384298
2.1675,5547.562479709819,5547.562479709819,1751.4009407134392,17571.90415448085
2.16875,5549.261347733845,5549.261347733845,1751.2461846891815,17584.22189563162
2.17,5550.959274734893,5550.959274734893,1751.0912538595878,17596.54090090961
2.17125,5552.656261533786,5552.656261533786,1750.9361486901967,17608.861169389023
2.1725,5554.352308950423,5554.352308950423,1750.7808696455236,17621.182700145215
2.17375,5556.047417803784,5556.047417803784,1750.6254171890614,17633.50549225476
2.1750000000000003,5557.741588911929,5557.741588911929,1750.4697917832846,17645.829544795375
2.17625,5559.434823092001,5559.434823092001,1750.3139938896502,17658.15485684597
2.1775,5561.127121160227,5561.127121160227,1750.1580239686,17670.481427486622
2.17875,5562.818483931915,5562.818483931915,1750.0018824795643,17682.809255798573
2.18,5564.508912221465,5564.508912221465,1749.8455698809637,17695.138340864258
2.18125,5566.198406842358,5566.198406842358,1749.6890866302108,17707.468681767252
2.1825,5567.886968607167,5567.886968607167,1749.532433183713,17719.80027759231
2.18375,5569.574598327549,5569.574598327549,1749.3756099968746,17732.13312742533
2.185,5571.261296814259,5571.261296814259,1749.2186175241002,17744.467230353417
2.18625,5572.947064877136,5572.947064877136,1749.0614562187952,17756.80258546477
2.1875,5574.631903325116,5574.631903325116,1748.9041265333697,17769.139191848808
2.18875,5576.315812966225,5576.315812966225,1748.7466289192394,17781.47704859605
2.19,5577.99879460759,5577.99879460759,1748.5889638268306,17793.816154798213
2.19125,5579.680849055427,5579.680849055427,1748.4311317055783,17806.156509548135
2.1925,5581.3619771150525,5581.3619771150525,1748.273133003932,17818.498111939803
2.19375,5583.042179590882,5583.042179590882,1748.1149681693564,17830.84096106838
2.195,5584.721457286429,5584.721457286429,1747.9566376483347,17843.18505603014
2.19625,5586.399811004307,5586.399811004307,1747.798141886369,17855.530395922517
2.1975,5588.077241546232,5588.077241546232,1747.6394813279849,17867.876979844074
2.19875,5589.753749713023,5589.753749713023,1747.4806564167327,17880.224806894537
2.2,5591.429336304603,5591.429336304603,1747.3216675951883,17892.57387617473
2.20125,5593.104002119998,5593.104002119998,1747.1625153049583,17904.92418678664
2.2025,5594.777747957342,5594.777747957342,1747.0031999866799,17917.275737833388
2.20375,5596.4505746138775,5596.4505746138775,1746.8437220800242,17929.62852841921
2.205,5598.122482885953,5598.122482885953,1746.6840820236982,17941.98255764948
2.2062500000000003,5599.793473569027,5599.793473569027,1746.524280255447,17954.337824630697
2.2075,5601.463547457668,5601.463547457668,1746.3643172120555,17966.694328470472
2.20875,5603.132705345559,5603.132705345559,1746.2041933293522,17979.052068277564
2.21,5604.800948025492,5604.800948025492,1746.0439090422094,17991.41104316183
2.21125,5606.468276289377,5606.468276289377,1745.8834647845472,18003.771252234266
2.2125,5608.134690928236,5608.134690928236,1745.722860989334,18016.132694606957
2.21375,5609.800192732208,5609.800192732208,1745.5620980885906,18028.495369393135
2.215,5611.4647824905505,5611.4647824905505,1745.4011765133905,18040.859275707116
2.21625,5613.128460991638,5613.128460991638,1745.2400966938635,18053.22441266436
2.2175,5614.791229022965,5614.791229022965,1745.0788590591967,18065.59077938139
2.21875,5616.453087371148,5616.453087371148,1744.9174640376384,18077.958374975886
2.22,5618.114036821923,5618.114036821923,1744.7559120564977,18090.327198566592
2.22125,5619.774078160149,5619.774078160149,1744.5942035421494,18102.69724927338
2.2225,5621.433212169811,5621.433212169811,1744.4323389200342,18115.068526217216
2.22375,5623.091439634018,5623.091439634018,1744.2703186146623,18127.441028520163
2.225,5624.748761335004,5624.748761335004,1744.1081430496135,18139.814755305386
2.22625,5626.405178054132,5626.405178054132,1743.945812647542,18152.189705697143
2.2275,5628.060690571894,5628.060690571894,1743.7833278301764,18164.56587882079
2.22875,5629.715299667908,5629.715299667908,1743.6206890183223,18176.943273802754
2.23,5631.369006120926,5631.369006120926,1743.4578966318657,18189.321889770592
2.23125,5633.02181070883,5633.02181070883,1743.2949510897733,18201.70172585291
2.2325,5634.673714208635,5634.673714208635,1743.131852810096,18214.082781179415
2.23375,5636.32471739649,5636.32471739649,1742.9686022099697,18226.4650548809
2.235,5637.974821047679,5637.974821047679,1742.8051997056195,18238.84854608924
2.23625,5639.624025936623,5639.624025936623,1742.6416457123594,18251.233253937397
2.2375000000000003,5641.272332836878,5641.272332836878,1742.4779406445955,18263.619177559394
2.23875,5642.91974252114,5642.91974252114,1742.3140849158285,18276.00631609034
2.24,5644.566255761243,5644.566255761243,1742.1500789386553,18288.39466866643
2.24125,5646.211873328163,5646.211873328163,1741.9859231247708,18300.78423442491
2.2425,5647.856595992016,5647.856595992016,1741.8216178849702,18313.175012504114
2.24375,5649.500424522061,5649.500424522061,1741.6571636291517,18325.567002043434
2.245,5651.143359686699,5651.143359686699,1741.4925607663172,18337.960202183338
2.24625,5652.78540225348,5652.78540225348,1741.327809704576,18350.35461206536
2.2475,5654.426552989097,5654.426552989097,1741.162910851146,18362.750230832095
2.24875,5656.066812659387,5656.066812659387,1740.9978646123548,18375.147057627182
2.25,5657.706182029342,5657.706182029342,1740.8326713936437,18387.545091595362
2.25125,5659.344661863098,5659.344661863098,1740.6673315995686,18399.944331882398
2.2525,5660.982252923939,5660.982252923939,1740.5018456338014,18412.34477763511
2.25375,5662.618955974306,5662.618955974306,1740.3362138991336,18424.7464280014
2.255,5664.25477177579,5664.25477177579,1740.1704367974778,18437.149282130198
2.25625,5665.889701089132,5665.889701089132,1740.0045147298679,18449.55333917149
2.2575,5667.523744674233,5667.523744674233,1739.8384480964646,18461.958598276313
2.25875,5669.156903290146,5669.156903290146,1739.6722372965542,18474.365058596763
2.26,5670.78917769508,5670.78917769508,1739.5058827285523,18486.77271928596
2.26125,5672.420568646404,5672.420568646404,1739.339384790005,18499.181579498083
2.2625,5674.051076900644,5674.051076900644,1739.172743877592,18511.591638388352
2.26375,5675.680703213486,5675.680703213486,1739.005960387127,18524.00289511301
2.265,5677.309448339775,5677.309448339775,1738.8390347135605,18536.415348829367
2.26625,5678.9373130335225,5678.9373130335225,1738.6719672509828,18548.828998695742
2.2675,5680.564298047899,5680.564298047899,1738.504758392624,18561.24384387151
2.2687500000000003,5682.190404135239,5682.190404135239,1738.337408530857,18573.659883517063
2.27,5683.8156320470425,5683.8156320470425,1738.1699180571995,18586.07711679383
