m_GeV,fa_GeV,Gamma_GeV,tau_s,BR_gg,BR_aa,g_agg_GeV^-1,g_agamma_GeV^-1
2.1544346900318823e-05,133352143.2163324,1.0245501513387598e-32,64243995.868813954,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-09,1.1528628769054426e-10
2.1544346900318823e-05,177827941.00389227,5.761468898278112e-33,114243775.07213742,0.9999354803146007,6.451968539923755e-05,3.805156558803611e-09,8.645251955457472e-11
2.1544346900318823e-05,237137370.56616554,3.239912055300694e-33,203157352.9358999,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-09,6.483024379617649e-11
2.1544346900318823e-05,316227766.01683795,1.821936438677979e-33,361270537.7239215,0.9999354803146008,6.451968539923759e-05,2.1397967818343703e-09,4.8615824412364117e-11
2.1544346900318823e-05,421696503.42858225,1.02455015133876e-33,642439958.6881394,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-09,3.645672520875529e-11
2.1544346900318823e-05,562341325.1903491,5.761468898278113e-34,1142437750.721374,0.9999354803146007,6.451968539923755e-05,1.2032961579347844e-09,2.7338687125270162e-11
2.1544346900318823e-05,749894209.3324559,3.2399120553006935e-34,2031573529.3589995,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
2.1544346900318823e-05,1000000000.0,1.8219364386779797e-34,3612705377.2392135,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-10,1.5373673546988756e-11
2.1544346900318823e-05,1333521432.163324,1.02455015133876e-34,6424399586.881393,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-10,1.1528628769054427e-11
2.1544346900318823e-05,1778279410.0389228,5.761468898278109e-35,11424377507.213747,0.9999354803146008,6.451968539923758e-05,3.80515655880361e-10,8.645251955457472e-12
2.1544346900318823e-05,2371373705.6616554,3.239912055300694e-35,20315735293.58999,0.9999354803146008,6.451968539923754e-05,2.853464869050242e-10,6.483024379617649e-12
2.1544346900318823e-05,3162277660.1683793,1.8219364386779803e-35,36127053772.39212,0.9999354803146008,6.451968539923755e-05,2.139796781834371e-10,4.861582441236412e-12
2.1544346900318823e-05,4216965034.2858224,1.02455015133876e-35,64243995868.81394,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-10,3.645672520875529e-12
2.1544346900318823e-05,5623413251.903491,5.761468898278112e-36,114243775072.1374,0.9999354803146007,6.451968539923757e-05,1.2032961579347843e-10,2.7338687125270163e-12
2.1544346900318823e-05,7498942093.324558,3.239912055300693e-36,203157352935.89996,0.9999354803146008,6.451968539923758e-05,9.02344820947287e-11,2.0501123165991858e-12
2.1544346900318823e-05,10000000000.0,1.8219364386779798e-36,361270537723.9213,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-11,1.5373673546988758e-12
2.1544346900318823e-05,13335214321.63324,1.0245501513387604e-36,642439958688.1392,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-11,1.1528628769054427e-12
2.1544346900318823e-05,17782794100.38923,5.761468898278109e-37,1142437750721.3748,0.9999354803146008,6.45196853992376e-05,3.80515655880361e-11,8.645251955457473e-13
2.1544346900318823e-05,23713737056.616554,3.239912055300693e-37,2031573529358.9995,0.9999354803146007,6.451968539923758e-05,2.8534648690502418e-11,6.48302437961765e-13
2.1544346900318823e-05,31622776601.683792,1.8219364386779797e-37,3612705377239.2134,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-11,4.861582441236412e-13
2.1544346900318823e-05,42169650342.85822,1.02455015133876e-37,6424399586881.395,0.9999354803146008,6.451968539923759e-05,1.6046212158458188e-11,3.6456725208755295e-13
2.1544346900318823e-05,56234132519.034904,5.761468898278111e-38,11424377507213.742,0.9999354803146009,6.451968539923758e-05,1.2032961579347844e-11,2.7338687125270166e-13
2.1544346900318823e-05,74989420933.24559,3.239912055300693e-38,20315735293590.0,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
2.1544346900318823e-05,100000000000.0,1.8219364386779795e-38,36127053772392.14,0.9999354803146008,6.451968539923757e-05,6.766631560495022e-12,1.5373673546988758e-13
2.1544346900318823e-05,133352143216.3324,1.0245501513387602e-38,64243995868813.93,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-12,1.1528628769054427e-13
2.1544346900318823e-05,177827941003.89227,5.7614688982781107e-39,114243775072137.44,0.9999354803146008,6.451968539923758e-05,3.8051565588036105e-12,8.645251955457473e-14
2.1544346900318823e-05,237137370566.16553,3.2399120553006936e-39,203157352935899.94,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-12,6.483024379617649e-14
2.1544346900318823e-05,316227766016.83795,1.821936438677979e-39,361270537723921.44,0.9999354803146008,6.451968539923758e-05,2.1397967818343706e-12,4.861582441236412e-14
2.1544346900318823e-05,421696503428.5823,1.0245501513387603e-39,642439958688139.2,0.9999354803146007,6.451968539923757e-05,1.604621215845819e-12,3.6456725208755295e-14
2.1544346900318823e-05,562341325190.3491,5.761468898278108e-40,1142437750721374.8,0.9999354803146008,6.451968539923759e-05,1.203296157934784e-12,2.7338687125270162e-14
2.1544346900318823e-05,749894209332.4558,3.239912055300694e-40,2031573529358999.0,0.9999354803146008,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
2.1544346900318823e-05,1000000000000.0,1.82193643867798e-40,3612705377239213.0,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-13,1.5373673546988758e-14
2.1544346900318823e-05,1333521432163.324,1.0245501513387602e-40,6424399586881393.0,0.9999354803146008,6.451968539923758e-05,5.074257823901457e-13,1.1528628769054427e-14
2.1544346900318823e-05,1778279410038.9229,5.761468898278111e-41,1.1424377507213742e+16,0.9999354803146008,6.451968539923758e-05,3.8051565588036103e-13,8.645251955457473e-15
2.1544346900318823e-05,2371373705661.6553,3.2399120553006946e-41,2.0315735293589988e+16,0.9999354803146007,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
2.1544346900318823e-05,3162277660168.3794,1.8219364386779796e-41,3.6127053772392136e+16,0.9999354803146008,6.451968539923755e-05,2.1397967818343708e-13,4.861582441236412e-15
2.1544346900318823e-05,4216965034285.8223,1.0245501513387601e-41,6.424399586881394e+16,0.9999354803146008,6.451968539923759e-05,1.604621215845819e-13,3.64567252087553e-15
2.1544346900318823e-05,5623413251903.491,5.761468898278111e-42,1.1424377507213742e+17,0.9999354803146009,6.451968539923755e-05,1.2032961579347843e-13,2.733868712527016e-15
2.1544346900318823e-05,7498942093324.559,3.239912055300693e-42,2.0315735293589997e+17,0.9999354803146008,6.451968539923755e-05,9.023448209472869e-14,2.0501123165991856e-15
2.1544346900318823e-05,10000000000000.0,1.8219364386779795e-42,3.6127053772392134e+17,0.9999354803146008,6.451968539923759e-05,6.766631560495022e-14,1.537367354698876e-15
2.1544346900318823e-05,13335214321633.24,1.02455015133876e-42,6.424399586881394e+17,0.9999354803146008,6.451968539923758e-05,5.0742578239014564e-14,1.1528628769054427e-15
2.1544346900318823e-05,17782794100389.227,5.761468898278111e-43,1.1424377507213742e+18,0.9999354803146007,6.451968539923758e-05,3.8051565588036106e-14,8.645251955457473e-16
2.1544346900318823e-05,23713737056616.55,3.239912055300694e-43,2.031573529358999e+18,0.9999354803146007,6.451968539923758e-05,2.853464869050242e-14,6.48302437961765e-16
2.1544346900318823e-05,31622776601683.793,1.8219364386779793e-43,3.612705377239214e+18,0.9999354803146009,6.451968539923758e-05,2.139796781834371e-14,4.861582441236412e-16
2.1544346900318823e-05,42169650342858.23,1.0245501513387595e-43,6.424399586881397e+18,0.9999354803146009,6.45196853992376e-05,1.6046212158458186e-14,3.6456725208755293e-16
2.1544346900318823e-05,56234132519034.91,5.761468898278111e-44,1.1424377507213742e+19,0.9999354803146008,6.451968539923759e-05,1.2032961579347844e-14,2.7338687125270166e-16
2.1544346900318823e-05,74989420933245.58,3.239912055300694e-44,2.031573529358999e+19,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-15,2.0501123165991858e-16
2.1544346900318823e-05,100000000000000.0,1.8219364386779794e-44,3.612705377239214e+19,0.9999354803146008,6.451968539923757e-05,6.766631560495022e-15,1.5373673546988757e-16
2.1544346900318823e-05,133352143216332.4,1.0245501513387602e-44,6.424399586881393e+19,0.9999354803146008,6.451968539923755e-05,5.074257823901456e-15,1.1528628769054425e-16
2.1544346900318823e-05,177827941003892.28,5.76146889827811e-45,1.1424377507213745e+20,0.9999354803146009,6.451968539923758e-05,3.805156558803611e-15,8.645251955457473e-17
2.1544346900318823e-05,237137370566165.53,3.2399120553006935e-45,2.0315735293589996e+20,0.9999354803146007,6.451968539923758e-05,2.8534648690502418e-15,6.48302437961765e-17
2.1544346900318823e-05,316227766016837.94,1.821936438677979e-45,3.612705377239214e+20,0.9999354803146008,6.45196853992376e-05,2.1397967818343706e-15,4.861582441236412e-17
2.1544346900318823e-05,421696503428582.25,1.02455015133876e-45,6.424399586881394e+20,0.9999354803146008,6.451968539923759e-05,1.6046212158458188e-15,3.6456725208755297e-17
2.1544346900318823e-05,562341325190349.06,5.761468898278112e-46,1.142437750721374e+21,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-15,2.7338687125270162e-17
2.1544346900318823e-05,749894209332455.9,3.239912055300694e-46,2.0315735293589992e+21,0.9999354803146007,6.451968539923754e-05,9.02344820947287e-16,2.0501123165991855e-17
2.1544346900318823e-05,1000000000000000.0,1.8219364386779797e-46,3.6127053772392135e+21,0.9999354803146009,6.451968539923757e-05,6.766631560495023e-16,1.537367354698876e-17
2.1544346900318823e-05,1333521432163324.0,1.02455015133876e-46,6.424399586881395e+21,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-16,1.1528628769054427e-17
2.1544346900318823e-05,1778279410038922.8,5.761468898278113e-47,1.142437750721374e+22,0.9999354803146007,6.451968539923758e-05,3.805156558803611e-16,8.645251955457474e-18
2.1544346900318823e-05,2371373705661655.5,3.2399120553006934e-47,2.0315735293589994e+22,0.9999354803146009,6.451968539923758e-05,2.853464869050242e-16,6.483024379617649e-18
2.1544346900318823e-05,3162277660168379.5,1.8219364386779792e-47,3.6127053772392143e+22,0.9999354803146007,6.451968539923758e-05,2.1397967818343705e-16,4.861582441236412e-18
2.1544346900318823e-05,4216965034285822.5,1.0245501513387598e-47,6.424399586881395e+22,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-16,3.645672520875529e-18
2.1544346900318823e-05,5623413251903491.0,5.76146889827811e-48,1.1424377507213745e+23,0.9999354803146008,6.451968539923759e-05,1.2032961579347842e-16,2.7338687125270162e-18
2.1544346900318823e-05,7498942093324558.0,3.2399120553006944e-48,2.0315735293589988e+23,0.9999354803146007,6.451968539923755e-05,9.023448209472871e-17,2.050112316599186e-18
2.1544346900318823e-05,1e+16,1.821936438677979e-48,3.6127053772392144e+23,0.9999354803146007,6.451968539923758e-05,6.766631560495021e-17,1.5373673546988758e-18
3.2859932476006544e-05,100000000.0,6.464474427754855e-32,10181987.17089829,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-09,1.5373673546988758e-10
3.2859932476006544e-05,133352143.2163324,3.635241116362787e-32,18106418.1392889,0.9999354803146007,6.451968539923757e-05,5.074257823901456e-09,1.1528628769054426e-10
3.2859932476006544e-05,177827941.00389227,2.0442463067618945e-32,32198270.5666527,0.9999354803146007,6.451968539923755e-05,3.805156558803611e-09,8.645251955457472e-11
3.2859932476006544e-05,237137370.56616554,1.1495641771599606e-32,57257521.587540776,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-09,6.483024379617649e-11
3.2859932476006544e-05,316227766.01683795,6.464474427754852e-33,101819871.70898294,0.9999354803146007,6.451968539923757e-05,2.1397967818343703e-09,4.8615824412364117e-11
3.2859932476006544e-05,421696503.42858225,3.635241116362787e-33,181064181.392889,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-09,3.645672520875529e-11
3.2859932476006544e-05,562341325.1903491,2.0442463067618945e-33,321982705.66652703,0.9999354803146007,6.451968539923755e-05,1.2032961579347844e-09,2.7338687125270162e-11
3.2859932476006544e-05,749894209.3324559,1.1495641771599604e-33,572575215.8754079,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
3.2859932476006544e-05,1000000000.0,6.464474427754854e-34,1018198717.0898291,0.9999354803146007,6.451968539923755e-05,6.766631560495023e-10,1.5373673546988756e-11
3.2859932476006544e-05,1333521432.163324,3.635241116362787e-34,1810641813.92889,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-10,1.1528628769054427e-11
3.2859932476006544e-05,1778279410.0389228,2.0442463067618936e-34,3219827056.6652713,0.9999354803146007,6.451968539923758e-05,3.80515655880361e-10,8.645251955457472e-12
3.2859932476006544e-05,2371373705.6616554,1.1495641771599605e-34,5725752158.754079,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-10,6.483024379617649e-12
3.2859932476006544e-05,3162277660.1683793,6.464474427754856e-35,10181987170.898289,0.9999354803146007,6.451968539923757e-05,2.139796781834371e-10,4.861582441236412e-12
3.2859932476006544e-05,4216965034.2858224,3.635241116362787e-35,18106418139.2889,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-10,3.645672520875529e-12
3.2859932476006544e-05,5623413251.903491,2.044246306761894e-35,32198270566.65271,0.9999354803146008,6.451968539923758e-05,1.2032961579347843e-10,2.7338687125270163e-12
3.2859932476006544e-05,7498942093.324558,1.1495641771599602e-35,57257521587.540794,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-11,2.0501123165991858e-12
3.2859932476006544e-05,10000000000.0,6.464474427754854e-36,101819871708.98291,0.9999354803146008,6.451968539923758e-05,6.766631560495023e-11,1.5373673546988758e-12
3.2859932476006544e-05,13335214321.63324,3.635241116362788e-36,181064181392.88895,0.9999354803146009,6.451968539923757e-05,5.074257823901457e-11,1.1528628769054427e-12
3.2859932476006544e-05,17782794100.38923,2.0442463067618932e-36,321982705666.5272,0.9999354803146008,6.451968539923762e-05,3.80515655880361e-11,8.645251955457473e-13
3.2859932476006544e-05,23713737056.616554,1.1495641771599601e-36,572575215875.408,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-11,6.48302437961765e-13
3.2859932476006544e-05,31622776601.683792,6.464474427754855e-37,1018198717089.829,0.9999354803146008,6.451968539923755e-05,2.139796781834371e-11,4.861582441236412e-13
3.2859932476006544e-05,42169650342.85822,3.6352411163627872e-37,1810641813928.89,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-11,3.6456725208755295e-13
3.2859932476006544e-05,56234132519.034904,2.044246306761895e-37,3219827056665.2695,0.9999354803146007,6.451968539923757e-05,1.2032961579347844e-11,2.7338687125270166e-13
3.2859932476006544e-05,74989420933.24559,1.1495641771599603e-37,5725752158754.079,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
3.2859932476006544e-05,100000000000.0,6.464474427754855e-38,10181987170898.291,0.9999354803146008,6.451968539923757e-05,6.766631560495022e-12,1.5373673546988758e-13
3.2859932476006544e-05,133352143216.3324,3.635241116362788e-38,18106418139288.895,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-12,1.1528628769054427e-13
3.2859932476006544e-05,177827941003.89227,2.0442463067618942e-38,32198270566652.707,0.9999354803146007,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
3.2859932476006544e-05,237137370566.16553,1.1495641771599604e-38,57257521587540.79,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-12,6.483024379617649e-14
3.2859932476006544e-05,316227766016.83795,6.464474427754851e-39,101819871708982.95,0.9999354803146009,6.451968539923759e-05,2.1397967818343706e-12,4.861582441236412e-14
3.2859932476006544e-05,421696503428.5823,3.6352411163627884e-39,181064181392888.94,0.9999354803146007,6.451968539923755e-05,1.604621215845819e-12,3.6456725208755295e-14
3.2859932476006544e-05,562341325190.3491,2.044246306761893e-39,321982705666527.25,0.9999354803146007,6.45196853992376e-05,1.203296157934784e-12,2.7338687125270162e-14
3.2859932476006544e-05,749894209332.4558,1.1495641771599606e-39,572575215875407.8,0.9999354803146007,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
3.2859932476006544e-05,1000000000000.0,6.464474427754856e-40,1018198717089828.9,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-13,1.5373673546988758e-14
3.2859932476006544e-05,1333521432163.324,3.635241116362788e-40,1810641813928889.5,0.9999354803146008,6.451968539923758e-05,5.074257823901457e-13,1.1528628769054427e-14
3.2859932476006544e-05,1778279410038.9229,2.0442463067618943e-40,3219827056665270.5,0.9999354803146008,6.451968539923757e-05,3.8051565588036103e-13,8.645251955457473e-15
3.2859932476006544e-05,2371373705661.6553,1.1495641771599609e-40,5725752158754077.0,0.9999354803146007,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
